Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,phase,img_name
0.641303,0.43144,0.641334,0.439611,0.626052,0.445121,0.615316,0.480592,0.613742,0.516068,0.655124,0.431404,0.670468,0.447761,0.678207,0.469573,0.653583,0.488683,0.64442,0.494205,0.664386,0.532468,0.682799,0.567783,0.659787,0.480487,0.679668,0.513265,0.705771,0.537886,0.636741,0.426065,0.642874,0.425905,0.632117,0.42589,0.647481,0.420564,0.708883,0.559582,0.714927,0.551393,0.708857,0.540615,0.681284,0.58427,0.679656,0.584171,0.687407,0.567835,middle,frame_0261
0.641408,0.461513,0.641374,0.466954,0.627526,0.475049,0.615305,0.510588,0.615305,0.545946,0.655158,0.458701,0.672006,0.47236,0.676642,0.499594,0.655198,0.510493,0.647474,0.515945,0.66896,0.548804,0.690443,0.573292,0.66284,0.502391,0.675094,0.543261,0.684318,0.573335,0.63828,0.458679,0.642954,0.453319,0.632139,0.453345,0.647484,0.44781,0.685847,0.584167,0.688938,0.58419,0.68739,0.573285,0.699652,0.578731,0.695021,0.584204,0.69503,0.573299,left,frame_0262
0.619854,0.510447,0.625985,0.507767,0.610711,0.510577,0.599953,0.532414,0.592281,0.551436,0.63826,0.499708,0.65211,0.516006,0.656674,0.537827,0.64441,0.54867,0.636769,0.554097,0.662816,0.578776,0.701153,0.584225,0.650575,0.540577,0.658296,0.584183,0.678141,0.616846,0.616828,0.505107,0.621412,0.502307,0.613742,0.497015,0.629062,0.491572,0.67509,0.625076,0.678218,0.625136,0.681215,0.616827,0.713468,0.59784,0.711937,0.600546,0.705783,0.584163,left,frame_0264
0.590793,0.52698,0.596914,0.521454,0.58311,0.52683,0.569284,0.55414,0.566211,0.578725,0.609213,0.516009,0.621395,0.543364,0.622943,0.573293,0.612243,0.556941,0.606042,0.562353,0.622959,0.597732,0.64288,0.611483,0.619862,0.554121,0.629067,0.592318,0.644391,0.625197,0.587665,0.524152,0.593784,0.518796,0.583085,0.518674,0.59847,0.510518,0.636734,0.641443,0.641379,0.641463,0.647514,0.627908,0.635229,0.633255,0.633731,0.625168,0.64598,0.611437,left,frame_0265
0.5647,0.526995,0.567746,0.521466,0.553906,0.529551,0.544679,0.556936,0.547838,0.592447,0.581572,0.515943,0.5938,0.540576,0.595322,0.567868,0.583053,0.554225,0.573888,0.559602,0.592257,0.597762,0.609208,0.616964,0.590706,0.551383,0.596937,0.589693,0.612227,0.622377,0.5601,0.524156,0.567719,0.518775,0.555479,0.518697,0.572308,0.510481,0.606071,0.638789,0.607671,0.641437,0.616834,0.622445,0.604582,0.638773,0.603048,0.638683,0.615275,0.616961,left,frame_0266
0.530934,0.51322,0.534036,0.516007,0.520235,0.526873,0.518664,0.556868,0.52331,0.589582,0.54777,0.507766,0.560034,0.535108,0.567773,0.56238,0.547778,0.551474,0.53863,0.556864,0.547786,0.581422,0.570851,0.606012,0.555499,0.545963,0.576943,0.578677,0.610689,0.600487,0.526363,0.510501,0.532472,0.505127,0.523231,0.510484,0.5371,0.496975,0.615313,0.616971,0.618395,0.608778,0.613782,0.597848,0.5662,0.633328,0.564716,0.62786,0.575433,0.605976,left,frame_0267
0.532439,0.507746,0.537071,0.510452,0.523265,0.518777,0.523278,0.554218,0.526314,0.586875,0.549393,0.496889,0.564648,0.52699,0.572348,0.556986,0.555449,0.55141,0.546272,0.556893,0.553937,0.575955,0.572395,0.600521,0.563108,0.543226,0.583088,0.575932,0.616812,0.600488,0.527898,0.502412,0.533977,0.49699,0.52482,0.497012,0.540162,0.491374,0.622948,0.606015,0.626016,0.600533,0.621396,0.600561,0.569282,0.625052,0.567717,0.619742,0.578445,0.597848,left,frame_0268
0.566217,0.494257,0.57393,0.502379,0.561622,0.510475,0.555438,0.545955,0.549349,0.578843,0.586203,0.49428,0.604501,0.532373,0.610652,0.559667,0.598419,0.540621,0.590759,0.546025,0.583097,0.570502,0.612205,0.597749,0.606125,0.537767,0.61989,0.573282,0.653665,0.586905,0.561659,0.491466,0.569225,0.488747,0.560053,0.488684,0.575426,0.483243,0.652097,0.606066,0.656729,0.60057,0.659758,0.584203,0.607619,0.61687,0.60608,0.611539,0.616858,0.595072,left,frame_0269
0.5877,0.494232,0.59536,0.496971,0.583097,0.507781,0.57691,0.543275,0.569272,0.578781,0.60763,0.491467,0.622993,0.518817,0.630667,0.554128,0.619855,0.537827,0.612196,0.543242,0.599993,0.56779,0.629139,0.597822,0.626065,0.532468,0.639828,0.573356,0.675073,0.597944,0.584588,0.491481,0.590721,0.488732,0.581554,0.486017,0.595375,0.483182,0.676632,0.611549,0.67974,0.606,0.679727,0.600493,0.627596,0.616937,0.626043,0.614165,0.635224,0.597776,left,frame_0270
0.589242,0.483228,0.599914,0.48605,0.586193,0.491371,0.573903,0.524262,0.564656,0.557006,0.610676,0.483286,0.627567,0.505139,0.627531,0.535084,0.619897,0.52426,0.61223,0.526988,0.595357,0.556912,0.621455,0.60052,0.627568,0.521493,0.625987,0.570627,0.664403,0.600637,0.586154,0.475174,0.592295,0.472479,0.583082,0.472325,0.598437,0.469551,0.656736,0.619551,0.662851,0.616827,0.673603,0.600667,0.613741,0.619615,0.61375,0.614199,0.629105,0.603248,left,frame_0271
0.580005,0.472297,0.589174,0.467012,0.573857,0.469718,0.558583,0.5023,0.54624,0.532473,0.601501,0.466847,0.619897,0.488777,0.622927,0.521549,0.604588,0.510658,0.595397,0.51328,0.576932,0.537836,0.599927,0.597734,0.613738,0.510527,0.598429,0.554101,0.630577,0.595071,0.576936,0.466842,0.581575,0.464236,0,0,0.58925,0.453333,0.618383,0.608724,0.624515,0.608703,0.63828,0.597909,0.590707,0.608808,0.590692,0.603376,0.606045,0.600518,middle,frame_0272
0.552435,0.453245,0.561574,0.447833,0.546265,0.447727,0.532418,0.472307,0.515587,0.499636,0.57538,0.450582,0.595296,0.475118,0.603004,0.510632,0.573894,0.488759,0.564697,0.488666,0.544705,0.507811,0.550903,0.581563,0.583085,0.4888,0.560053,0.513201,0.57084,0.581442,0.54939,0.445118,0.5555,0.445157,0.546252,0.439517,0.564649,0.439595,0.55701,0.595009,0.563114,0.595164,0.575425,0.589658,0.53862,0.597741,0.538571,0.59242,0.555498,0.589703,middle,frame_0273
0.538612,0.436824,0.546264,0.436901,0.53095,0.434243,0.517083,0.461503,0.501793,0.49147,0.561567,0.436945,0.583027,0.464189,0.590714,0.505048,0.552408,0.475036,0.543224,0.472452,0.52332,0.499667,0.523267,0.567866,0.560134,0.475126,0.543224,0.499686,0.543163,0.56782,0.535569,0.428747,0.541708,0.428696,0.532469,0.423371,0.549348,0.423254,0.527881,0.576015,0.5325,0.578743,0.544733,0.57593,0.510993,0.578815,0.510957,0.57599,0.527834,0.57336,middle,frame_0274
0.520232,0.434237,0.527886,0.431521,0.512572,0.42881,0.498758,0.453347,0.48493,0.480562,0.543154,0.43685,0.564693,0.458747,0.567745,0.49419,0.530898,0.480515,0.520257,0.475089,0.503344,0.502298,0.48344,0.548701,0.538576,0.485907,0.520198,0.507892,0.503346,0.559614,0.518671,0.428698,0.523267,0.428704,0.514077,0.423182,0.532415,0.423271,0.491037,0.562433,0.495678,0.570562,0.501807,0.562459,0.472677,0.557006,0.471109,0.55143,0.484969,0.554244,right,frame_0275
0.507958,0.439656,0.515566,0.442281,0.500244,0.43686,0.48186,0.450633,0.466531,0.477846,0.527893,0.445119,0.547812,0.464181,0.550831,0.505052,0.498773,0.502413,0.492629,0.496983,0.46346,0.532289,0.41745,0.562435,0.506399,0.507791,0.484917,0.535182,0.460366,0.565093,0.506387,0.43415,0.511,0.431528,0.501833,0.426099,0.520132,0.425941,0.451192,0.573335,0.452706,0.584155,0.455784,0.559667,0.402098,0.57334,0.402128,0.56508,0.415897,0.567847,right,frame_0276
0.488029,0.447913,0.489542,0.455967,0.472705,0.450601,0.454212,0.477806,0.440485,0.50234,0.506359,0.458778,0.524791,0.480497,0.526356,0.515929,0.46804,0.496919,0.460362,0.491465,0.43429,0.521429,0.39746,0.545978,0.478776,0.502365,0.460369,0.532307,0.434316,0.562312,0.484983,0.445003,0.492621,0.445069,0.481828,0.436941,0.498736,0.4423,0.426678,0.567891,0.431213,0.573362,0.429705,0.559664,0.388284,0.556953,0.386732,0.548775,0.394421,0.548667,right,frame_0277
0.475683,0.455973,0.480279,0.456073,0.464976,0.450489,0.448154,0.477887,0.438935,0.499613,0.494096,0.464171,0.512565,0.485901,0.515558,0.524216,0.469593,0.488784,0.461902,0.488699,0.438897,0.507763,0.379094,0.543274,0.477261,0.491541,0.461887,0.513314,0.443513,0.52958,0.472695,0.447897,0.480304,0.45056,0.469561,0.44231,0.486483,0.447794,0.437385,0.537809,0.440454,0.535181,0.441961,0.526884,0.363769,0.567749,0.363762,0.554219,0.376054,0.545948,right,frame_0278
0.468023,0.469692,0.464958,0.475046,0.449707,0.469669,0.434347,0.494187,0.429695,0.513355,0.477273,0.480533,0.494096,0.49428,0.4972,0.5132,0.451157,0.51877,0.443478,0.515984,0.434301,0.529619,0.411279,0.570522,0.458849,0.524203,0.455783,0.543286,0.437363,0.554125,0.46499,0.464239,0.471096,0.466933,0.460377,0.461375,0.475688,0.466886,0.435853,0.556962,0.437373,0.554281,0,0,0.411286,0.589573,0.405165,0.589584,0.405204,0.576062,right,frame_0279
0.455801,0.496982,0.455783,0.499607,0.440448,0.494115,0.422008,0.521417,0.415934,0.537895,0.4711,0.505029,0.486502,0.518681,0.506358,0.529596,0.438877,0.53516,0.429735,0.5324,0.411275,0.55153,0.371427,0.567861,0.446579,0.540532,0.432744,0.559662,0.409795,0.578801,0.452756,0.49148,0.45889,0.494117,0.448132,0.485938,0.466523,0.488797,0.397497,0.606038,0.399,0.611432,0.409741,0.573313,0.354562,0.606075,0.351481,0.597784,0.36683,0.56512,right,frame_0280
0.455811,0.513225,0.454278,0.510637,0.443471,0.499722,0.425097,0.513304,0.412882,0.540566,0.469573,0.521425,0.481831,0.543267,0.478794,0.562333,0.437422,0.545996,0.429741,0.535111,0.434344,0.529579,0.409726,0.559638,0.44658,0.554243,0.45118,0.55972,0.423557,0.581542,0.454273,0.507752,0.460359,0.510516,0.449687,0.499652,0.46651,0.510505,0.411279,0.600602,0.414402,0.603352,0.418958,0.581424,0.408258,0.5706,0.402126,0.565085,0.406674,0.56238,right,frame_0281
0.466499,0.516076,0.463449,0.516036,0.448153,0.507858,0.431222,0.524252,0.423551,0.548708,0.478745,0.526964,0.48495,0.554209,0.47876,0.537876,0.44502,0.55959,0.43734,0.55154,0.41747,0.567831,0.377567,0.584175,0.454222,0.565136,0.471144,0.565059,0.435866,0.586931,0.463491,0.510553,0.471073,0.513287,0.458879,0.502351,0.475728,0.513188,0.425116,0.608736,0.428214,0.608782,0.431246,0.584129,0.379085,0.603327,0.372941,0.59242,0.368385,0.578785,right,frame_0282
0.495673,0.507757,0.494155,0.505113,0.480311,0.496903,0.460399,0.513229,0.454277,0.543253,0.509448,0.513233,0.510998,0.543305,0.507945,0.575981,0.478822,0.53782,0.469599,0.532365,0.45119,0.57324,0.414357,0.592404,0.487988,0.54333,0.49259,0.556854,0.463441,0.589667,0.494117,0.496973,0.498759,0.502364,0.489507,0.491435,0.506406,0.496961,0.463428,0.611428,0.464988,0.61141,0.455816,0.592313,0.418939,0.614142,0.411353,0.606046,0.40822,0.592303,right,frame_0283
0.52936,0.488833,0.524759,0.491545,0.509416,0.486041,0.489526,0.496924,0.481888,0.52425,0.540171,0.499582,0.543165,0.535083,0.538626,0.575953,0.510955,0.51879,0.501763,0.513218,0.491033,0.551389,0.458827,0.58143,0.520179,0.529571,0.532446,0.53515,0.500237,0.581408,0.524836,0.483316,0.53245,0.485972,0.520177,0.477757,0.537058,0.48323,0.504822,0.600511,0.506382,0.597868,0.49258,0.581562,0.461888,0.595187,0.455801,0.589726,0.451207,0.581392,right,frame_0284
0.573895,0.469613,0.573909,0.464214,0.5586,0.461428,0.54013,0.47515,0.53089,0.507805,0.590731,0.466941,0.596849,0.505048,0.593796,0.535187,0.572316,0.48863,0.563117,0.485991,0.560089,0.516035,0.53704,0.556846,0.580053,0.491402,0.576952,0.521428,0.563104,0.562344,0.570833,0.464171,0.57695,0.464176,0.566211,0.458676,0.583077,0.453254,0.567728,0.57879,0.56933,0.578681,0.557036,0.565073,0.541696,0.573364,0.535546,0.570536,0.533968,0.556965,middle,frame_0285
0.603019,0.461361,0.596908,0.450603,0.583056,0.453261,0.563129,0.472453,0.556998,0.505086,0.613713,0.450548,0.62294,0.483202,0.624473,0.516112,0.593805,0.475078,0.584605,0.475064,0.589188,0.502403,0.573893,0.5569,0.601517,0.475133,0.609126,0.496875,0.596902,0.554201,0.598413,0.453207,0.604558,0.450631,0.590791,0.447809,0.607642,0.442374,0.606057,0.575923,0.607594,0.573185,0.59374,0.556999,0.581532,0.573238,0.575428,0.570511,0.570819,0.559751,middle,frame_0286
0.612261,0.464159,0.607672,0.456002,0.593877,0.458778,0.573866,0.483235,0.569258,0.516052,0.623009,0.453214,0.639808,0.475161,0.644477,0.510474,0.604535,0.483217,0.595318,0.483318,0.607565,0.510445,0.606072,0.56245,0.612207,0.480572,0.622933,0.507855,0.627518,0.556987,0.609127,0.456062,0.615296,0.456033,0.603011,0.45054,0.619842,0.447739,0.63831,0.575999,0.63984,0.570608,0.622949,0.56244,0.618377,0.576039,0.61074,0.578758,0.603042,0.570523,middle,frame_0287
0.593836,0.507825,0.590773,0.50235,0.576963,0.507854,0.557002,0.529688,0.546232,0.562435,0.604519,0.494118,0.622942,0.505082,0.639851,0.532368,0.592278,0.537883,0.583113,0.54328,0.595355,0.573307,0.613742,0.614225,0.598445,0.535011,0.615297,0.562399,0.63678,0.595113,0.59224,0.502331,0.595376,0.502347,0.584618,0.496914,0.599996,0.494152,0.647509,0.605975,0.650528,0.59778,0.636727,0.600488,0.62601,0.622389,0.618393,0.627806,0.613783,0.616869,middle,frame_0289
0.587729,0.529572,0.58457,0.524153,0.570807,0.53237,0.549372,0.554136,0.541645,0.589668,0.596927,0.513305,0.618415,0.516059,0.63828,0.543228,0.589225,0.557023,0.581579,0.565078,0.593772,0.589637,0.610724,0.619593,0.595401,0.55409,0.61373,0.578804,0.636792,0.605978,0.584615,0.521535,0.590731,0.521484,0.578516,0.518706,0.593773,0.510622,0.645987,0.616886,0.649014,0.608751,0.636775,0.611433,0.621423,0.627881,0.616799,0.633328,0.613739,0.619594,left,frame_0290
0.583083,0.540641,0.579975,0.537856,0.564702,0.545952,0.546295,0.573195,0.543221,0.606094,0.593808,0.532325,0.613756,0.532452,0.627567,0.551463,0.592313,0.573275,0.584586,0.578759,0.604546,0.61148,0.616797,0.636048,0.599952,0.562453,0.618357,0.581525,0.635256,0.606085,0.580025,0.53777,0.584615,0.535125,0.572377,0.532448,0.587726,0.526852,0.639857,0.616961,0.642895,0.611514,0.635231,0.608758,0.626011,0.649654,0.619889,0.652381,0.618354,0.633283,left,frame_0291
0.576916,0.548686,0.573876,0.54328,0.558539,0.543274,0.546237,0.576022,0.546229,0.6115,0.589231,0.543259,0.603059,0.578739,0.62448,0.606027,0.578436,0.58426,0.569228,0.586973,0.563158,0.625107,0.563138,0.630568,0.586133,0.584164,0.599986,0.619672,0.616842,0.660637,0.572404,0.540546,0.580016,0.540522,0.567708,0.53237,0.584585,0.535015,0.619849,0.674148,0.621437,0.668803,0.616823,0.666113,0.5616,0.641492,0.557042,0.64418,0.563113,0.633299,left,frame_0292
0.570769,0.546064,0.570806,0.559651,0.560103,0.573224,0.564699,0.600524,0.581577,0.616881,0.58305,0.551459,0.595376,0.570507,0.604556,0.595101,0.584593,0.603319,0.576969,0.608779,0.589244,0.630584,0.606042,0.657865,0.592256,0.600484,0.601474,0.614213,0.60767,0.660526,0.567708,0.54327,0.570843,0.537925,0.560085,0.545977,0.573933,0.537757,0.609163,0.674177,0.607655,0.67688,0.609196,0.668724,0.607622,0.676897,0.604562,0.676915,0.609133,0.66054,left,frame_0293
0.561594,0.55966,0.563134,0.562311,0.547838,0.565043,0.550833,0.600511,0.563166,0.616875,0.57698,0.559692,0.584608,0.592442,0.58919,0.614227,0.567709,0.61144,0.558536,0.6115,0.564677,0.625157,0.590734,0.655119,0.575393,0.608732,0.589234,0.61973,0.595315,0.660501,0.5585,0.556885,0.564654,0.554234,0.552401,0.5542,0.569285,0.54869,0.595359,0.6688,0.59535,0.66881,0.595364,0.663333,0.593794,0.674246,0.590733,0.676938,0.593827,0.652477,left,frame_0294
0.547814,0.578675,0.550877,0.58419,0.540119,0.587008,0.541682,0.619657,0.552369,0.633345,0.560136,0.581495,0.570759,0.608709,0.570768,0.619684,0.557004,0.619652,0.54936,0.622369,0.563118,0.644186,0.575442,0.666085,0.56317,0.616941,0.573887,0.636031,0.576956,0.671532,0.546219,0.575943,0.549398,0.573356,0.541693,0.573254,0.555498,0.570524,0.573895,0.687873,0,0,0.578467,0.679607,0.573911,0.682375,0.572387,0.685115,0.580016,0.66878,left,frame_0295
0.543249,0.58958,0.547803,0.595127,0.537031,0.59774,0.532438,0.622502,0.532429,0.65506,0.55854,0.595011,0.564663,0.619619,0.567771,0.627926,0.552433,0.627856,0.546242,0.630546,0.557017,0.660525,0.572312,0.682461,0.558564,0.625205,0.564643,0.657801,0.572318,0.698709,0.540156,0.58414,0.54622,0.581494,0.537086,0.581512,0.552386,0.578688,0.567754,0.712439,0.576941,0.712422,0.572319,0.704206,0.570801,0.704245,0.572337,0.704255,0.57387,0.685157,left,frame_0296
0.540179,0.581542,0.544749,0.578826,0.532453,0.578819,0.520225,0.600628,0.512506,0.630603,0.557055,0.578841,0.56932,0.595168,0.572303,0.619713,0.547801,0.611475,0.541655,0.614213,0.544752,0.646958,0.555489,0.67425,0.555475,0.60872,0.557014,0.641472,0.573871,0.67424,0.537089,0.578697,0.544675,0.578742,0.535504,0.573257,0.549316,0.57325,0.570853,0.687882,0.575428,0.685114,0.57542,0.676929,0.553981,0.687886,0.552385,0.685187,0.558569,0.676889,left,frame_0297
0.544719,0.570561,0.544763,0.565034,0.532511,0.562432,0.520151,0.570628,0.507956,0.595023,0.557063,0.565045,0.573846,0.570515,0.573899,0.597793,0.546256,0.597865,0.54012,0.600476,0.541622,0.633269,0.549301,0.668692,0.552405,0.597763,0.549381,0.622383,0.564668,0.660563,0.541691,0.565093,0.546264,0.565098,0.537066,0.562365,0.550866,0.559717,0.560112,0.674169,0.566213,0.668808,0.566246,0.660607,0.54628,0.682407,0.544681,0.679714,0.552415,0.668747,left,frame_0298
0.544719,0.570561,0.544763,0.565034,0.532511,0.562432,0.520151,0.570628,0.507956,0.595023,0.557063,0.565045,0.573846,0.570515,0.573899,0.597793,0.546256,0.597865,0.54012,0.600476,0.541622,0.633269,0.549301,0.668692,0.552405,0.597763,0.549381,0.622383,0.564668,0.660563,0.541691,0.565093,0.546264,0.565098,0.537066,0.562365,0.550866,0.559717,0.560112,0.674169,0.566213,0.668808,0.566246,0.660607,0.54628,0.682407,0.544681,0.679714,0.552415,0.668747,middle,frame_0298
0.547773,0.551383,0.54785,0.535133,0.538578,0.532408,0.524817,0.521467,0.514061,0.540644,0.560114,0.540512,0.575422,0.535169,0.57077,0.556898,0.5493,0.57334,0.543218,0.573237,0.540135,0.60337,0.535495,0.630581,0.555486,0.575981,0.550835,0.60606,0.549313,0.633286,0.544768,0.543342,0.547865,0.545968,0.541673,0.537935,0.553962,0.537901,0.547781,0.638799,0.54934,0.641455,0.549331,0.633362,0.53403,0.638833,0.530951,0.638685,0.534052,0.635994,middle,frame_0299
0.54623,0.529677,0.547849,0.535146,0.5401,0.532424,0.530918,0.518711,0.523267,0.526938,0.55852,0.54049,0.570801,0.540545,0.563141,0.532349,0.540104,0.586864,0.533998,0.58153,0.520233,0.614134,0.507893,0.64141,0.544781,0.589698,0.532503,0.622378,0.520202,0.652435,0.544706,0.524241,0.547834,0.524255,0.541669,0.521546,0.553937,0.524234,0.514036,0.657778,0.517156,0.660569,0.518637,0.652415,0.500262,0.647003,0.497232,0.641534,0.506425,0.644191,middle,frame_0300
0.546333,0.505114,0.544767,0.510499,0.535553,0.502345,0.526304,0.502432,0.538568,0.499668,0.55396,0.516077,0.55706,0.535105,0.55396,0.518776,0.530891,0.551515,0.524816,0.546061,0.510957,0.57056,0.495641,0.600489,0.535502,0.556921,0.524775,0.58687,0.515625,0.614203,0.546264,0.499633,0.549378,0.502349,0.544671,0.494242,0.553942,0.505101,0.514089,0.619665,0.517105,0.622334,0.514085,0.614241,0.491068,0.608746,0.488028,0.603287,0.495625,0.600634,right,frame_0301
0.544755,0.499573,0.543182,0.507875,0.534006,0.505039,0.523285,0.521429,0.515605,0.537782,0.55086,0.513269,0.549344,0.535064,0.546313,0.516068,0.527825,0.548773,0.523238,0.546028,0.514051,0.565138,0.497213,0.584169,0.530943,0.55424,0.518669,0.57877,0.510977,0.595111,0.544683,0.494119,0.546325,0.494281,0.541649,0.491464,0.550874,0.496951,0.514051,0.600553,0.512508,0.597871,0.512515,0.597841,0.497173,0.59509,0.494141,0.595095,0.494151,0.584249,right,frame_0302
0.54632,0.499634,0.543226,0.507853,0.53401,0.507778,0.524789,0.52965,0.532463,0.524203,0.552396,0.510549,0.549336,0.518811,0,0,0.535558,0.53789,0.530959,0.540546,0.51864,0.554179,0,0,0.540125,0.537848,0,0,0,0,0.54621,0.491503,0.550876,0.494241,0.541629,0.491441,0.555426,0.499608,0,0,0,0,0,0,0,0,0,0,0,0,right,frame_0304
0.549343,0.491441,0.547766,0.491443,0.541654,0.486033,0.532495,0.496898,0.532492,0.510493,0.555419,0.496937,0.55091,0.515984,0.54473,0.516059,0.537047,0.516012,0.533955,0.513253,0.523245,0.532376,0.500267,0.546039,0.540167,0.51881,0.529406,0.543267,0.523254,0.5624,0.547843,0.488732,0.552404,0.488797,0.546285,0.483314,0.55551,0.4888,0.527877,0.57872,0.529352,0.576052,0.521753,0.562335,0.500247,0.556982,0.497203,0.551498,0.497215,0.545964,right,frame_0305
0.547804,0.494167,0.546224,0.496862,0.537121,0.49154,0.532412,0.502427,0.53249,0.510582,0.55392,0.502348,0.547838,0.518774,0.547795,0.516047,0.534006,0.524204,0.530947,0.52145,0.524821,0.543249,0.529401,0.578721,0.537091,0.529583,0.527848,0.546079,0.500305,0.551535,0.54629,0.488805,0.550893,0.491463,0.543198,0.485901,0.555453,0.491532,0.498736,0.562377,0.498713,0.559707,0.498724,0.551423,0,0,0,0,0.529373,0.584152,right,frame_0306
0.546216,0.488773,0.543228,0.491378,0.537027,0.48593,0.527838,0.49693,0.526352,0.510565,0.549351,0.49685,0.546261,0.515942,0.540107,0.521425,0.532521,0.510516,0.529386,0.505098,0.521694,0.532271,0.50331,0.556889,0.5371,0.513357,0.532417,0.540538,0.523242,0.567834,0.54477,0.486065,0.546331,0.488645,0.543155,0.483253,0.54934,0.48871,0.526312,0.581493,0.529357,0.578783,0.520221,0.567806,0.504886,0.573265,0.500258,0.567843,0.500224,0.557007,right,frame_0307
0.534023,0.488684,0.533946,0.48865,0.526318,0.480506,0.520203,0.496863,0.523258,0.510479,0.541643,0.491522,0.538629,0.513345,0.534019,0.516045,0.523325,0.510603,0.520217,0.507814,0.520193,0.535111,0.501817,0.567822,0.529385,0.513364,0.52325,0.54328,0.510977,0.570493,0.533972,0.485931,0.535586,0.485974,0.530971,0.477877,0.540152,0.485986,0.515608,0.584175,0.517156,0.581475,0.501812,0.570584,0.504893,0.581432,0.500305,0.578753,0.498719,0.570541,right,frame_0308
0.523325,0.486005,0.521684,0.485968,0.512496,0.483189,0.506404,0.499624,0.510957,0.516041,0.530928,0.488646,0.530877,0.513357,0.526315,0.524198,0.517092,0.510506,0.510984,0.507799,0.510993,0.537877,0.497258,0.578749,0.521763,0.510605,0.523246,0.543279,0.517096,0.584164,0.521769,0.483184,0.526339,0.480621,0.518645,0.477798,0.5309,0.480556,0.524779,0.600507,0.524845,0.597727,0.511035,0.586929,0.504861,0.59517,0.498738,0.59243,0.495648,0.581485,middle,frame_0309
0.518678,0.491463,0.517142,0.48598,0.507925,0.483213,0.497226,0.496958,0.500258,0.518795,0.526368,0.488657,0.527849,0.516012,0.523273,0.521474,0.511023,0.507891,0.504891,0.507806,0.509432,0.535173,0.501821,0.581527,0.518636,0.513228,0.521767,0.540587,0.520205,0.581468,0.518633,0.488731,0.520221,0.486073,0.514043,0.483251,0.52325,0.485994,0.52943,0.597862,0.530959,0.595084,0.517143,0.584265,0.510991,0.600575,0.504859,0.600501,0.498767,0.586931,middle,frame_0310
0.5186,0.494164,0.512565,0.488652,0.501762,0.488722,0.497219,0.51054,0.506431,0.526951,0.523253,0.486033,0.53088,0.521443,0.527863,0.532375,0.515576,0.521455,0.509486,0.524185,0.515625,0.554226,0.517149,0.589696,0.52021,0.518765,0.527865,0.551509,0.532442,0.586891,0.515621,0.491444,0.518644,0.491378,0.511001,0.486055,0.520132,0.491421,0.543223,0.600593,0.54322,0.597835,0.530965,0.592358,0.52633,0.603326,0.521691,0.606052,0.514065,0.59504,middle,frame_0311
0.520186,0.491458,0.515625,0.494212,0.506368,0.494254,0.500281,0.521417,0.506396,0.532334,0.526356,0.494162,0.534002,0.516015,0.533992,0.526921,0.520209,0.529722,0.514023,0.532449,0.520217,0.562426,0.526313,0.595168,0.526316,0.526933,0.534054,0.554207,0.541677,0.584137,0.518617,0.488636,0.521722,0.488707,0.512516,0.483328,0.524768,0.486021,0.550882,0.595139,0.552438,0.589626,0.53864,0.586929,0.535551,0.606017,0.5309,0.611413,0.524841,0.597787,middle,frame_0312
0.618305,0.450601,0.618364,0.461402,0.612207,0.4642,0.606136,0.477863,0.604556,0.491535,0.622931,0.458752,0.630638,0.46694,0.630677,0.469648,0.627524,0.48325,0.621459,0.486004,0.633727,0.496943,0.652118,0.513139,0.62913,0.47786,0.639828,0.488748,0.655171,0.510415,0.616853,0.450487,0.618363,0.447956,0.615298,0.450643,0.619822,0.447906,0.659744,0.510579,0.659792,0.510556,0.656694,0.510579,0,0,0,0,0.650594,0.513242,left,frame_0354
0.606061,0.442273,0.607633,0.447709,0.601463,0.450513,0.595302,0.472302,0.593758,0.491423,0.615235,0.444984,0.622949,0.447906,0.627539,0.455945,0.616867,0.469619,0.612193,0.472401,0.619885,0.488689,0.633702,0.505055,0.621436,0.466846,0.632164,0.48592,0.655219,0.499702,0.604513,0.439558,0.606121,0.436838,0.601514,0.439693,0.607659,0.43424,0.659793,0.505141,0.662795,0.505013,0.658245,0.50243,0.638305,0.507885,0.635276,0.507896,0.638288,0.502436,left,frame_0355
0.593825,0.431502,0.596891,0.439629,0.586202,0.445164,0.581513,0.472382,0.581482,0.496895,0.606124,0.431469,0.616841,0.442349,0.621396,0.453222,0.609179,0.466976,0.604518,0.472325,0.612225,0.49417,0.62756,0.510613,0.615318,0.464122,0.626034,0.486003,0.655155,0.505095,0.59222,0.428785,0.595334,0.42864,0.587678,0.428825,0.599911,0.425979,0.661324,0.510621,0.66283,0.507785,0.656732,0.507828,0.629057,0.518746,0.626022,0.518757,0.629121,0.510539,left,frame_0356
